Attributes,Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Day
Symbols,,GOOG,GOOGL,SPY,^TWII,MSFT,AMZN,TSLA,FB,NVDA,2330.TW,GOOG,GOOGL,SPY,^TWII,MSFT,AMZN,TSLA,FB,NVDA,2330.TW,GOOG,GOOGL,SPY,^TWII,MSFT,AMZN,TSLA,FB,NVDA,2330.TW,GOOG,GOOGL,SPY,^TWII,MSFT,AMZN,TSLA,FB,NVDA,2330.TW,GOOG,GOOGL,SPY,^TWII,MSFT,AMZN,TSLA,FB,NVDA,2330.TW,GOOG,GOOGL,SPY,^TWII,MSFT,AMZN,TSLA,FB,NVDA,2330.TW,
128,2017-06-30,908.72998046875,929.6799926757812,222.65879821777344,10395.0703125,64.71392822265625,968.0,72.3219985961914,150.97999572753906,35.74639892578125,182.42063903808594,908.72998046875,929.6799926757812,241.8000030517578,10395.0703125,68.93000030517578,968.0,72.3219985961914,150.97999572753906,36.13999938964844,208.5,926.0499877929688,945.0,242.7100067138672,10395.0703125,69.37999725341797,983.469970703125,73.35399627685547,151.9199981689453,36.98249816894531,208.5,908.3099975585938,929.6099853515625,241.5800018310547,10329.83984375,68.73999786376953,967.6099853515625,71.92400360107422,150.05999755859375,35.875,206.5,926.0499877929688,943.989990234375,242.27999877929688,10367.259765625,68.77999877929688,980.1199951171875,72.74199676513672,151.89999389648438,36.845001220703125,206.5,2090200.0,2287700.0,86820700.0,2376900.0,24161100.0,3390300.0,29242500.0,17666000.0,73106000.0,30867000.0,Friday
129,2017-07-03,898.7000122070312,919.4600219726562,223.03631591796875,10412.7900390625,64.00041961669922,953.6599731445312,70.52400207519531,148.42999267578125,34.453125,182.85806274414062,898.7000122070312,919.4600219726562,242.2100067138672,10412.7900390625,68.16999816894531,953.6599731445312,70.52400207519531,148.42999267578125,34.83250045776367,209.0,913.9400024414062,934.239990234375,243.3800048828125,10412.7900390625,69.5999984741211,974.489990234375,74.2699966430664,152.14999389648438,36.412498474121094,209.0,894.7899780273438,915.3099975585938,242.2100067138672,10363.5,68.0199966430664,951.0,70.30000305175781,147.8000030517578,34.64500045776367,207.0,912.1799926757812,933.219970703125,242.8800048828125,10368.990234375,69.33000183105469,972.7899780273438,74.0479965209961,151.72000122070312,36.26250076293945,207.5,1709800.0,1694800.0,39153800.0,2157100.0,16165500.0,2909100.0,31527000.0,13862700.0,70907200.0,19027000.0,Monday
130,2017-07-04,898.7000122070312,919.4600219726562,223.03631591796875,10347.7802734375,64.00041961669922,953.6599731445312,70.52400207519531,148.42999267578125,34.453125,181.10824584960938,898.7000122070312,919.4600219726562,242.2100067138672,10347.7802734375,68.16999816894531,953.6599731445312,70.52400207519531,148.42999267578125,34.83250045776367,207.0,913.9400024414062,934.239990234375,243.3800048828125,10421.7197265625,69.5999984741211,974.489990234375,74.2699966430664,152.14999389648438,36.412498474121094,208.5,894.7899780273438,915.3099975585938,242.2100067138672,10347.7802734375,68.0199966430664,951.0,70.30000305175781,147.8000030517578,34.64500045776367,207.0,912.1799926757812,933.219970703125,242.8800048828125,10397.9296875,69.33000183105469,972.7899780273438,74.0479965209961,151.72000122070312,36.26250076293945,208.0,1709800.0,1694800.0,39153800.0,2445100.0,16165500.0,2909100.0,31527000.0,13862700.0,70907200.0,21132000.0,Tuesday
131,2017-07-05,911.7100219726562,932.260009765625,223.55201721191406,10404.7900390625,64.85475158691406,971.4000244140625,65.41799926757812,150.33999633789062,35.37300491333008,182.42063903808594,911.7100219726562,932.260009765625,242.77000427246094,10404.7900390625,69.08000183105469,971.4000244140625,65.41799926757812,150.33999633789062,35.76250076293945,208.5,914.510009765625,936.2899780273438,243.00999450683594,10404.7900390625,69.44000244140625,975.0,69.447998046875,150.85000610351562,36.05500030517578,208.5,898.5,918.6300048828125,241.6999969482422,10304.740234375,68.22000122070312,955.25,65.26599884033203,148.1300048828125,35.282501220703125,206.5,901.760009765625,924.2000122070312,242.6300048828125,10352.3896484375,68.26000213623047,961.530029296875,69.44000244140625,149.0,35.474998474121094,207.0,1813900.0,2094100.0,54427600.0,1994200.0,21176300.0,3653000.0,85233500.0,14334300.0,82018800.0,23276000.0,Wednesday
132,2017-07-06,906.6900024414062,927.6900024414062,221.50775146484375,10368.2001953125,64.3759536743164,965.1400146484375,61.76599884033203,148.82000732421875,35.479331970214844,181.54571533203125,906.6900024414062,927.6900024414062,240.5500030517578,10368.2001953125,68.56999969482422,965.1400146484375,61.76599884033203,148.82000732421875,35.869998931884766,207.5,914.9439697265625,936.1400146484375,242.02999877929688,10381.2001953125,68.77999877929688,974.4000244140625,64.15799713134766,150.0399932861328,36.345001220703125,208.5,899.7000122070312,919.8499755859375,240.33999633789062,10336.3203125,68.12000274658203,959.02001953125,61.2599983215332,148.0,34.939998626708984,207.0,904.1199951171875,925.0,241.88999938964844,10380.66015625,68.2699966430664,964.6599731445312,63.45199966430664,149.02999877929688,35.467498779296875,208.0,1424500.0,2014900.0,65400800.0,1694000.0,21117600.0,3259600.0,96622500.0,14951800.0,74628400.0,15242000.0,Thursday
133,2017-07-07,918.5900268554688,940.8099975585938,222.9442138671875,10297.25,65.21151733398438,978.760009765625,62.64400100708008,151.44000244140625,36.290401458740234,180.2333221435547,918.5900268554688,940.8099975585938,242.11000061035156,10297.25,69.45999908447266,978.760009765625,62.64400100708008,151.44000244140625,36.689998626708984,206.0,921.5399780273438,944.6599731445312,242.27999877929688,10343.2998046875,69.83999633789062,980.1099853515625,63.400001525878906,151.99000549316406,36.875,207.5,908.8499755859375,929.7899780273438,240.55999755859375,10294.6904296875,68.69999694824219,969.1400146484375,61.47600173950195,149.19000244140625,36.212501525878906,205.5,908.8499755859375,930.989990234375,241.2100067138672,10343.2998046875,68.69999694824219,969.5499877929688,62.70000076293945,149.25,36.44499969482422,207.0,1637800.0,1663300.0,57972300.0,1754100.0,16878300.0,2643400.0,70884500.0,13615900.0,65497200.0,20655000.0,Friday
134,2017-07-10,928.7999877929688,951.0,223.18365478515625,10289.91015625,65.69970703125,996.469970703125,63.209999084472656,153.5,38.006507873535156,180.2333221435547,928.7999877929688,951.0,242.3699951171875,10289.91015625,69.9800033569336,996.469970703125,63.209999084472656,153.5,38.42499923706055,206.0,930.3800048828125,953.1300048828125,242.8000030517578,10331.1103515625,70.25,999.4400024414062,63.5880012512207,153.97999572753906,38.5,207.0,919.5900268554688,941.9500122070312,241.75999450683594,10283.9501953125,69.19999694824219,983.5,60.625999450683594,151.50999450683594,37.16999816894531,206.0,921.77001953125,941.9500122070312,242.11000061035156,10310.740234375,69.45999908447266,985.0,62.58000183105469,151.69000244140625,37.435001373291016,206.5,1192800.0,1451500.0,36663300.0,1964700.0,15014500.0,3546300.0,69104500.0,13378700.0,95849200.0,13292000.0,Monday
135,2017-07-11,930.0900268554688,953.530029296875,223.01792907714844,10415.5703125,65.70907592773438,994.1300048828125,65.44400024414062,155.27000427246094,38.54557418823242,185.4828643798828,930.0900268554688,953.530029296875,242.19000244140625,10415.5703125,69.98999786376953,994.1300048828125,65.44400024414062,155.27000427246094,38.970001220703125,212.0,931.4299926757812,954.8900146484375,242.5500030517578,10415.5703125,70.68000030517578,995.989990234375,65.45600128173828,155.4199981689453,39.04750061035156,212.0,922.0,945.1199951171875,240.85000610351562,10313.080078125,69.75,983.719970703125,62.86000061035156,152.91000366210938,38.037498474121094,207.5,929.5399780273438,950.52001953125,242.3699951171875,10313.080078125,70.0,993.0,63.20000076293945,153.3699951171875,38.462501525878906,208.0,1113200.0,1461200.0,50354600.0,2039900.0,17460000.0,2982700.0,57797000.0,13667700.0,75795600.0,33265000.0,Tuesday
136,2017-07-12,943.8300170898438,967.6599731445312,224.69381713867188,10420.6796875,66.79815673828125,1006.510009765625,65.90399932861328,158.89999389648438,40.18502426147461,184.1704559326172,943.8300170898438,967.6599731445312,244.00999450683594,10420.6796875,71.1500015258789,1006.510009765625,65.90399932861328,158.89999389648438,40.627498626708984,210.5,946.2999877929688,969.6300048828125,244.1999969482422,10450.8701171875,71.27999877929688,1008.5499877929688,66.62000274658203,159.16000366210938,40.75,212.5,934.469970703125,957.0399780273438,243.3000030517578,10393.5400390625,70.55000305175781,998.0999755859375,64.9000015258789,156.1999969482422,39.13999938964844,210.5,938.6799926757812,960.8599853515625,243.3000030517578,10396.9697265625,70.69000244140625,1000.6500244140625,66.08000183105469,156.49000549316406,39.57500076293945,211.0,1532100.0,1602100.0,59610400.0,2196800.0,17750900.0,3608600.0,51730500.0,22739400.0,114520800.0,26426000.0,Wednesday
137,2017-07-13,947.1599731445312,968.8499755859375,225.0714111328125,10460.150390625,67.38019561767578,1000.6300048828125,64.68199920654297,159.25999450683594,39.72014236450195,187.67015075683594,947.1599731445312,968.8499755859375,244.4199981689453,10460.150390625,71.7699966430664,1000.6300048828125,64.68199920654297,159.25999450683594,40.157501220703125,214.5,954.4500122070312,978.7000122070312,244.5500030517578,10485.2802734375,72.04000091552734,1006.8800048828125,66.31999969482422,159.77999877929688,41.57500076293945,216.0,943.010009765625,964.7999877929688,243.75999450683594,10418.740234375,71.30999755859375,995.9000244140625,63.99399948120117,158.4199981689453,39.6875,211.5,946.2899780273438,970.7999877929688,244.02000427246094,10418.740234375,71.5,1004.6199951171875,66.02200317382812,158.74000549316406,40.75,212.0,1294700.0,1524600.0,39471600.0,2645100.0,20269800.0,2880800.0,42972500.0,13929200.0,136913200.0,50090000.0,Thursday
138,2017-07-14,955.989990234375,976.9099731445312,226.1211395263672,10443.91015625,68.32843017578125,1001.8099975585938,65.55599975585938,159.97000122070312,40.788368225097656,186.35777282714844,955.989990234375,976.9099731445312,245.55999755859375,10443.91015625,72.77999877929688,1001.8099975585938,65.55599975585938,159.97000122070312,41.23749923706055,213.0,956.9099731445312,977.5399780273438,245.97000122070312,10466.33984375,73.2699966430664,1004.4500122070312,65.68399810791016,160.32000732421875,41.252498626708984,214.5,948.0050048828125,970.1500244140625,244.30999755859375,10423.400390625,71.95999908447266,996.8900146484375,64.24400329589844,159.3300018310547,40.252498626708984,212.0,952.0,974.0,244.4199981689453,10450.919921875,72.23999786376953,1002.4000244140625,64.63800048828125,160.1300048828125,40.3224983215332,213.0,1053800.0,1079600.0,60262700.0,2292900.0,25868100.0,2102500.0,28126000.0,16371200.0,94194800.0,22335000.0,Friday
139,2017-07-17,953.4199829101562,975.9600219726562,226.09347534179688,10457.5400390625,68.86358642578125,1010.0399780273438,63.91400146484375,159.72999572753906,40.61527633666992,186.35777282714844,953.4199829101562,975.9600219726562,245.52999877929688,10457.5400390625,73.3499984741211,1010.0399780273438,63.91400146484375,159.72999572753906,41.0625,213.0,960.739990234375,983.3499755859375,245.91000366210938,10490.0498046875,73.44999694824219,1014.75,65.41999816894531,160.77999877929688,41.875,215.5,949.2410278320312,970.7999877929688,245.3300018310547,10436.3095703125,72.72000122070312,1003.8099975585938,62.689998626708984,158.80999755859375,40.4375,211.5,957.0,976.3200073242188,245.47000122070312,10467.26953125,72.80000305175781,1004.6900024414062,65.10800170898438,160.25,41.58250045776367,215.0,1165500.0,1660500.0,33531900.0,2183500.0,21803900.0,3712600.0,49384500.0,12858800.0,93079200.0,21372000.0,Monday
140,2017-07-18,965.4000244140625,986.9500122070312,226.21319580078125,10481.259765625,68.816650390625,1024.449951171875,65.64800262451172,162.86000061035156,41.03812026977539,187.232666015625,965.4000244140625,986.9500122070312,245.66000366210938,10481.259765625,73.30000305175781,1024.449951171875,65.64800262451172,162.86000061035156,41.4900016784668,214.0,968.0399780273438,990.8499755859375,245.72000122070312,10481.259765625,73.38999938964844,1026.030029296875,65.82599639892578,163.72999572753906,41.63750076293945,214.0,950.5999755859375,972.0399780273438,244.6699981689453,10429.849609375,72.66000366210938,1004.0,63.13199996948242,159.4199981689453,40.32500076293945,212.0,953.0,973.3599853515625,245.05999755859375,10447.4697265625,73.08999633789062,1006.0,63.5,159.66000366210938,40.44499969482422,213.0,1154000.0,1413300.0,42742500.0,2035100.0,26435300.0,4007600.0,31868500.0,23722900.0,77664000.0,18613000.0,Tuesday
141,2017-07-19,970.8900146484375,992.77001953125,227.4379119873047,10506.099609375,69.3423843383789,1026.8699951171875,65.052001953125,164.13999938964844,40.82546615600586,187.67015075683594,970.8900146484375,992.77001953125,246.99000549316406,10506.099609375,73.86000061035156,1026.8699951171875,65.052001953125,164.13999938964844,41.275001525878906,214.5,973.0399780273438,995.5999755859375,247.0,10537.419921875,74.04000091552734,1031.5899658203125,66.33000183105469,165.6999969482422,41.849998474121094,215.0,964.030029296875,987.010009765625,246.00999450683594,10472.8095703125,73.44999694824219,1022.5,64.64399719238281,163.1699981689453,41.15250015258789,212.5,967.8400268554688,990.010009765625,246.02000427246094,10472.8095703125,73.5,1025.0,65.64600372314453,163.58999633789062,41.58250045776367,212.5,1224500.0,1412100.0,51034300.0,2351900.0,22416200.0,2964000.0,31785000.0,26273600.0,68704400.0,20637000.0,Wednesday
142,2017-07-20,968.1500244140625,992.1900024414062,227.5392303466797,10499.3603515625,69.68036651611328,1028.699951171875,65.98400115966797,164.52999877929688,41.41893005371094,188.54505920410156,968.1500244140625,992.1900024414062,247.10000610351562,10499.3603515625,74.22000122070312,1028.699951171875,65.98400115966797,164.52999877929688,41.875,215.5,975.9000244140625,998.6799926757812,247.4199981689453,10534.51953125,74.30000305175781,1034.969970703125,66.04399871826172,165.0,41.877498626708984,215.5,961.510009765625,984.6199951171875,246.47000122070312,10483.5400390625,73.27999877929688,1022.52001953125,64.83999633789062,162.80999755859375,40.977500915527344,214.0,975.0,997.0,247.27999877929688,10513.1201171875,74.18000030517578,1031.5899658203125,65.37999725341797,164.8000030517578,41.48249816894531,215.0,1624500.0,1418400.0,47135200.0,2273600.0,42361000.0,3097500.0,25831000.0,18523100.0,69959600.0,20770000.0,Thursday
143,2017-07-21,972.9199829101562,993.8400268554688,227.3366241455078,10436.7001953125,69.27667236328125,1025.6700439453125,65.68000030517578,164.42999267578125,41.56730270385742,187.232666015625,972.9199829101562,993.8400268554688,246.8800048828125,10436.7001953125,73.79000091552734,1025.6700439453125,65.68000030517578,164.42999267578125,42.025001525878906,214.0,973.22998046875,995.1099853515625,246.91000366210938,10477.7197265625,74.29000091552734,1026.0999755859375,66.25199890136719,165.0500030517578,42.32500076293945,215.0,960.1500244140625,984.1699829101562,246.17999267578125,10428.5595703125,73.16999816894531,1011.0,65.16000366210938,163.75,41.522499084472656,213.5,962.25,989.0,246.44000244140625,10468.4697265625,73.44999694824219,1021.280029296875,65.89199829101562,164.16000366210938,41.66749954223633,214.0,1711000.0,1463300.0,82340800.0,1904900.0,46717100.0,2734600.0,24508000.0,14744000.0,64833200.0,15032000.0,Friday
144,2017-07-24,980.3400268554688,998.3099975585938,227.2814483642578,10461.2802734375,69.09828186035156,1038.949951171875,68.50399780273438,166.0,41.08510971069336,187.67015075683594,980.3400268554688,998.3099975585938,246.82000732421875,10461.2802734375,73.5999984741211,1038.949951171875,68.50399780273438,166.0,41.537498474121094,214.5,986.2000122070312,1006.1900024414062,246.97999572753906,10461.2802734375,73.75,1043.010009765625,68.68000030517578,166.1699981689453,42.19499969482422,214.5,970.77001953125,990.27001953125,246.27999877929688,10406.8095703125,73.12999725341797,1027.4300537109375,66.00199890136719,164.30999755859375,41.43000030517578,213.0,972.219970703125,994.0999755859375,246.7899932861328,10426.1298828125,73.52999877929688,1028.3399658203125,66.0479965209961,164.63999938964844,42.09749984741211,213.5,3248300.0,3984500.0,46622300.0,1756400.0,21394800.0,3288000.0,43185500.0,17367000.0,65252400.0,19972000.0,Monday
145,2017-07-25,950.7000122070312,969.030029296875,227.83389282226562,10463.150390625,69.65219116210938,1039.8699951171875,67.91999816894531,165.27999877929688,40.88728332519531,187.232666015625,950.7000122070312,969.030029296875,247.4199981689453,10463.150390625,74.19000244140625,1039.8699951171875,67.91999816894531,165.27999877929688,41.337501525878906,214.0,959.7000122070312,976.72998046875,247.8000030517578,10473.98046875,74.30999755859375,1043.3299560546875,69.12000274658203,165.5399932861328,41.48249816894531,214.5,945.4000244140625,963.7999877929688,247.16000366210938,10442.849609375,73.5,1032.47998046875,66.83000183105469,163.86000061035156,40.89500045776367,213.5,953.8099975585938,970.7000122070312,247.67999267578125,10455.1396484375,73.80000305175781,1038.050048828125,69.0,165.00999450683594,41.30500030517578,214.0,4661000.0,5933600.0,54915600.0,1959500.0,22018700.0,2447600.0,34946000.0,15383200.0,49655600.0,13344000.0,Tuesday
146,2017-07-26,947.7999877929688,965.3099975585938,227.84307861328125,10419.1103515625,69.52075958251953,1052.800048828125,68.7699966430664,165.61000061035156,41.359580993652344,186.35777282714844,947.7999877929688,965.3099975585938,247.42999267578125,10419.1103515625,74.05000305175781,1052.800048828125,68.7699966430664,165.61000061035156,41.814998626708984,213.0,955.0,973.9500122070312,247.7899932861328,10500.1103515625,74.37999725341797,1053.199951171875,69.0999984741211,166.00999450683594,42.48249816894531,215.0,942.2789916992188,960.22998046875,247.1300048828125,10416.5703125,73.80999755859375,1043.199951171875,67.6240005493164,164.10000610351562,41.462501525878906,212.5,954.6799926757812,972.780029296875,247.75,10477.150390625,74.33999633789062,1043.199951171875,68.0719985961914,166.00999450683594,41.91999816894531,215.0,2088300.0,2221600.0,47575400.0,2344100.0,16252200.0,2921300.0,24104000.0,35236900.0,64040400.0,14684000.0,Wednesday
147,2017-07-27,934.0900268554688,952.510009765625,227.63128662109375,10508.3701171875,68.68521118164062,1046.0,66.89199829101562,170.44000244140625,39.99460983276367,188.54505920410156,934.0900268554688,952.510009765625,247.1999969482422,10508.3701171875,73.16000366210938,1046.0,66.89199829101562,170.44000244140625,40.435001373291016,215.5,951.780029296875,969.52001953125,248.0,10516.23046875,74.41999816894531,1083.31005859375,69.5,175.49000549316406,42.185001373291016,216.0,920.0,937.0599975585938,245.67999267578125,10427.830078125,72.31999969482422,1040.1800537109375,65.25800323486328,167.5,39.38999938964844,213.5,951.780029296875,969.1799926757812,247.9600067138672,10427.830078125,73.76000213623047,1069.550048828125,69.19999694824219,174.6999969482422,42.067501068115234,213.5,3213000.0,3717900.0,70766600.0,2487900.0,36844200.0,10991700.0,41512000.0,68910700.0,78285600.0,23013000.0,Thursday
148,2017-07-28,941.530029296875,958.3300170898438,227.36428833007812,10423.0498046875,68.57254791259766,1020.0399780273438,67.01399993896484,172.4499969482422,40.649906158447266,186.35777282714844,941.530029296875,958.3300170898438,246.91000366210938,10423.0498046875,73.04000091552734,1020.0399780273438,67.01399993896484,172.4499969482422,41.09749984741211,213.0,943.8300170898438,961.7899780273438,247.05999755859375,10480.669921875,73.30999755859375,1032.8499755859375,67.91999816894531,173.42999267578125,41.345001220703125,214.0,927.5,945.3099975585938,246.1300048828125,10410.5302734375,72.54000091552734,1001.0,66.50199890136719,169.0500030517578,39.81999969482422,212.5,929.4000244140625,947.989990234375,246.64999389648438,10480.669921875,72.66999816894531,1012.1400146484375,67.37799835205078,169.07000732421875,40.0724983215332,213.0,1846400.0,1813800.0,50088400.0,1915800.0,18306700.0,7709400.0,24402000.0,24557600.0,51334800.0,19724000.0,Friday
149,2017-07-31,930.5,945.5,227.2353515625,10427.330078125,68.25332641601562,987.780029296875,64.69400024414062,169.25,40.18502426147461,187.67015075683594,930.5,945.5,246.77000427246094,10427.330078125,72.69999694824219,987.780029296875,64.69400024414062,169.25,40.627498626708984,214.5,943.5900268554688,961.1900024414062,247.47999572753906,10427.330078125,73.44000244140625,1019.0499877929688,68.2979965209961,172.72000122070312,41.599998474121094,214.5,926.0399780273438,941.72998046875,246.52999877929688,10366.169921875,72.41000366210938,987.02001953125,64.20800018310547,168.5500030517578,40.154998779296875,211.5,941.8900146484375,960.0,247.3699951171875,10396.759765625,73.30000305175781,1019.0499877929688,67.0999984741211,172.0,41.23500061035156,211.5,1970100.0,2283500.0,65838700.0,2036800.0,23600100.0,7352100.0,42675500.0,25478900.0,55967200.0,19993000.0,Monday
150,2017-08-01,930.8300170898438,946.5599975585938,227.74183654785156,10437.2900390625,68.14067840576172,996.1900024414062,63.91400146484375,169.86000061035156,40.67463302612305,185.4828643798828,930.8300170898438,946.5599975585938,247.32000732421875,10437.2900390625,72.58000183105469,996.1900024414062,63.91400146484375,169.86000061035156,41.122501373291016,212.0,937.447021484375,954.489990234375,247.5,10470.0302734375,73.41999816894531,1006.4000244140625,64.88999938964844,170.47000122070312,41.13999938964844,214.0,929.260009765625,944.9600219726562,246.72000122070312,10408.5302734375,72.48999786376953,991.5800170898438,63.22600173950195,169.0500030517578,40.25,212.0,932.3800048828125,947.8099975585938,247.4600067138672,10408.5302734375,73.0999984741211,996.1099853515625,64.5999984741211,169.82000732421875,40.532501220703125,212.5,1277700.0,1402600.0,55050400.0,2391000.0,22132300.0,4572600.0,41515500.0,14385000.0,43138400.0,19704000.0,Tuesday
151,2017-08-02,930.3900146484375,947.6400146484375,227.85231018066406,10519.26953125,67.84026336669922,995.8900146484375,65.1780014038086,169.3000030517578,40.649906158447266,188.98252868652344,930.3900146484375,947.6400146484375,247.44000244140625,10519.26953125,72.26000213623047,995.8900146484375,65.1780014038086,169.3000030517578,41.09749984741211,216.0,932.5999755859375,949.0999755859375,247.60000610351562,10519.26953125,72.55999755859375,1003.2100219726562,65.42400360107422,170.5500030517578,41.477500915527344,216.0,916.6799926757812,932.52001953125,246.3699951171875,10479.259765625,71.44000244140625,981.72998046875,62.24399948120117,166.91000366210938,40.317501068115234,214.0,928.6099853515625,948.3699951171875,247.47000122070312,10479.259765625,72.55000305175781,1001.77001953125,63.78799819946289,170.3000030517578,41.4375,214.0,1824400.0,2039400.0,47211200.0,2351400.0,26499200.0,4070000.0,65457500.0,17433800.0,47844400.0,27320000.0,Wednesday
152,2017-08-03,923.6500244140625,940.2999877929688,227.41033935546875,10469.8798828125,67.7369613647461,986.9199829101562,69.41799926757812,168.58999633789062,41.16671371459961,186.7952117919922,923.6500244140625,940.2999877929688,246.9600067138672,10469.8798828125,72.1500015258789,986.9199829101562,69.41799926757812,168.58999633789062,41.619998931884766,213.5,932.239990234375,950.0,247.33999633789062,10478.6201171875,72.44000244140625,999.5,70.0,169.6999969482422,41.657501220703125,214.0,922.239990234375,939.4400024414062,246.63999938964844,10427.7197265625,71.8499984741211,984.5900268554688,68.62999725341797,168.25,40.91999816894531,212.5,930.3400268554688,949.0999755859375,247.30999755859375,10464.099609375,72.19000244140625,999.469970703125,69.06600189208984,169.3000030517578,41.092498779296875,213.0,1202500.0,1123900.0,40856000.0,2125000.0,18214400.0,3255800.0,67675000.0,10793800.0,44242000.0,25694000.0,Thursday
153,2017-08-04,927.9600219726562,945.7899780273438,227.82470703125,10506.5595703125,68.23456573486328,987.5800170898438,71.38200378417969,169.6199951171875,41.347232818603516,186.35777282714844,927.9600219726562,945.7899780273438,247.41000366210938,10506.5595703125,72.68000030517578,987.5800170898438,71.38200378417969,169.6199951171875,41.8025016784668,213.0,930.3070068359375,947.5399780273438,247.7899932861328,10510.7001953125,73.04000091552734,991.6699829101562,71.4540023803711,170.05999755859375,42.51750183105469,214.0,923.030029296875,939.7999877929688,246.97000122070312,10466.25,72.23999786376953,982.0,68.66000366210938,168.69000244140625,41.619998931884766,212.5,926.75,943.9500122070312,247.52000427246094,10470.9599609375,72.4000015258789,989.6799926757812,69.4000015258789,168.97000122070312,41.849998474121094,213.5,1082300.0,1254600.0,60191800.0,2439200.0,22579000.0,2730300.0,46344500.0,10777700.0,58909600.0,21831000.0,Friday
154,2017-08-07,929.3599853515625,945.75,228.24827575683594,10579.3798828125,67.97168731689453,992.27001953125,71.03399658203125,171.97999572753906,42.618221282958984,188.98252868652344,929.3599853515625,945.75,247.8699951171875,10579.3798828125,72.4000015258789,992.27001953125,71.03399658203125,171.97999572753906,43.087501525878906,216.0,931.7000122070312,948.9600219726562,247.8699951171875,10592.3095703125,72.9000015258789,995.0,71.89600372314453,172.05999755859375,43.092498779296875,216.5,926.5,943.5,247.3699951171875,10521.6904296875,72.26000213623047,987.1400146484375,70.55000305175781,169.66000366210938,42.0,213.5,929.0599975585938,947.52001953125,247.49000549316406,10521.6904296875,72.80000305175781,990.6500244140625,71.47000122070312,169.9499969482422,42.09749984741211,213.5,1032200.0,1445800.0,31995000.0,2543100.0,18705700.0,2676600.0,31622500.0,12787800.0,71741200.0,21564000.0,Monday
155,2017-08-08,926.7899780273438,944.1900024414062,227.68653869628906,10568.9697265625,68.33782196044922,989.8400268554688,73.04399871826172,171.22999572753906,42.11130905151367,190.29489135742188,926.7899780273438,944.1900024414062,247.25999450683594,10568.9697265625,72.79000091552734,989.8400268554688,73.04399871826172,171.22999572753906,42.57500076293945,217.5,935.8140258789062,952.489990234375,248.91000366210938,10619.419921875,73.12999725341797,996.280029296875,73.71600341796875,173.0500030517578,43.63999938964844,219.0,925.6099853515625,942.47998046875,246.8300018310547,10533.7197265625,71.75,985.7899780273438,71.4800033569336,170.6199951171875,42.1775016784668,216.0,927.0900268554688,944.2899780273438,247.50999450683594,10598.58984375,72.08999633789062,994.3499755859375,71.50599670410156,171.8800048828125,43.47249984741211,217.5,1061600.0,1505100.0,61719400.0,2898600.0,22044600.0,2902800.0,37249000.0,14393500.0,75533600.0,25122000.0,Tuesday
156,2017-08-09,922.9000244140625,940.0800170898438,227.6773681640625,10470.3798828125,68.03740692138672,982.010009765625,72.70600128173828,171.17999267578125,42.558876037597656,187.67015075683594,922.9000244140625,940.0800170898438,247.25,10470.3798828125,72.47000122070312,982.010009765625,72.70600128173828,171.17999267578125,43.02750015258789,214.5,925.97998046875,943.760009765625,247.30999755859375,10536.1904296875,72.51000213623047,988.0,74.0,171.4499969482422,43.0525016784668,215.5,917.25,933.9199829101562,246.05999755859375,10457.51953125,72.05000305175781,975.27001953125,71.79000091552734,169.55999755859375,41.91749954223633,213.5,920.6099853515625,938.4500122070312,246.47000122070312,10523.509765625,72.25,982.5999755859375,72.19999694824219,169.97999572753906,42.10749816894531,215.0,1192100.0,1400900.0,62632600.0,2590000.0,22213400.0,3569700.0,34460500.0,10815000.0,53078400.0,28050000.0,Wednesday
157,2017-08-10,907.239990234375,923.5900268554688,224.463623046875,10329.740234375,67.0422592163086,956.9199829101562,71.08000183105469,167.39999389648438,40.736454010009766,187.232666015625,907.239990234375,923.5900268554688,243.75999450683594,10329.740234375,71.41000366210938,956.9199829101562,71.08000183105469,167.39999389648438,41.185001373291016,214.0,919.260009765625,936.2999877929688,246.44000244140625,10477.7900390625,72.19000244140625,979.8599853515625,73.33000183105469,170.58999633789062,43.165000915527344,215.5,906.1300048828125,921.780029296875,243.6999969482422,10303.4697265625,71.3499984741211,954.6799926757812,70.93199920654297,166.85000610351562,41.08250045776367,212.5,917.5499877929688,935.0,246.2899932861328,10470.0302734375,71.9000015258789,976.2999877929688,72.31999969482422,170.05999755859375,43.040000915527344,215.5,1824000.0,2707400.0,120479500.0,3032100.0,24734500.0,5684100.0,35464500.0,20832700.0,132808800.0,26273000.0,Thursday
